id	document	topic	plot_x	plot_y	topic_word	words_count
342	342	Diagnostic Accuracy of Coronary CTA for the Detection of Acute Coronary Syndrome and Myocardial Infarction During Index Hospitalization Among Patients With Acute Chest Pain Based on the Presence of Any Coronary Plaque or the Presence of Coronary Artery Stenosis  (>50% Luminal Narrowing)	3	11.473344	-15.574381	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	25
343	343	Results of Coronary Artery Segment Classification and Stenosis Assessment by Contrast-enhanced Magnetic Resonance Coronary Angiography Compared With Conventional Invasive Angiography  (n = 350)  legend	3	16.511297	-14.5185585	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	18
344	344	Diagnostic Performance of Multi-Slice Computed Tomography Coronary Angiography to Detect 50% Stenoses	3	14.30427	-12.8553915	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	10
345	345	Comparison of MCE, SPECT, Wall Motion and the Combination of MCE and Wall Motion With Results of Coronary Angiography: Analysis by Patients  (n = 44)  legend	3	15.483063	-4.6856933	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	13
346	346	Per-Vessel Diagnostic Accuracy of CTA+ TAG320, CTA+ CTP, and MDCT-IP Methods in 97 Vessels	0	10.604971	-4.420909	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	6
347	347	Mean Myocardial Perfusion Measures Across Number of Coronary Arteries Containing Calcium  (Coronary Artery Calcium Score >0 in the Respective Artery)  in Subjects With No Clinical Coronary Heart Disease From The Multi-Ethnic Study of Atherosclerosis	3	12.000727	-10.096982	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	24
348	348	Comparison of Superior Vena Cava Peak Forward and Reverse Flow Velocity in Chronic Obstructive Pulmonary Disease and Constrictive Pericarditis  legend	3	-7.5864177	12.486973	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	16
349	349	Accuracy of Multislice Computed Tomography for the Detection of Significant Coronary Plaque    : Comparison With IVUS for the Entire Region of Interest and for its 5-mm Subsegments	3	15.527702	-11.277455	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	13
350	350	Overview of Used Risk Scores: Risk Factors Used in CHA2DS2-VASc Risk Score and CHADS2 Risk Score	2	-11.541768	-5.8549	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	11
351	351	Comparison of CHA2DS2-VASc and CHA2DS2-VASc-R Scores in Predicting Stroke: Relative Hazard Associated With 1-Point Increase in Stroke Risk Score, and C-Statistic	2	-12.575983	-10.787209	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	15
352	352	Comparison of CHA2DS2-VASc and CHA2DS2-VASc-R Scores in Predicting Stroke: Relative Hazard Associated With 1-Point Increase in Stroke Risk Score, and C-Statistic	2	-12.575983	-10.787209	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	15
353	353	Hazard of Stroke by Race/Ethnicity, Relative to White Patients, After Controlling for CHA2DS2-VASc Score  (Model 1)  and CHA2DS2-VASc Score Plus Anticoagulant Use  (Model 2)	2	-14.4086	-13.172574	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	16
354	354	Hazard of Stroke by Race/Ethnicity, Relative to White Patients, After Controlling for CHA2DS2-VASc Score  (Model 1)  and CHA2DS2-VASc Score Plus Anticoagulant Use  (Model 2)	2	-14.4086	-13.172574	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	16
355	355	ORunadjusted and ORadj-2 of morbidity at 30 days for patients with anaemia or risk factors and anaemia and risk factors, compared with reference populations of patients with neither anaemia nor risk factors	2	-8.367199	-24.744467	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	18
356	356	7-day risk of stroke stratified according to ABCD score at first assessment in all referrals with suspected TIA to OXVASC and risk of stroke before scheduled clinic appointment in all referrals with suspected TIA to the non-OXVASC hospital-referred weekly TIA clinic	2	-13.809794	-5.3641276	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	22
357	357	ORunadjusted and ORadj-2 of mortality at 30 days for patients with anaemia or risk factors and anaemia and risk factors, compared with reference populations of patients with neither anaemia nor risk factors	2	-8.368193	-24.753307	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	18
358	358	Association of Age, Sex, and Race/Ethnicity With ABI Category, and Age-, Sex-, and Race/Ethnicity-Adjusted Distributions of Risk Factors by ABI Category	2	-8.719378	-2.2168057	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	11
359	359	Association of TG or TG Genetic Risk Score With CAC 75th Percentile in the FHS	2	-1.5323508	-0.45605484	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	5
360	360	Relative Risk of Incident CAC and Mean Change in CAC Score With Varying FRS and RRS Groups According to Low- and High-Risk Groups Classified by FRS and RRS, Respectively	2	-10.033283	-4.14891	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	14
361	361	Pooled analysis of the early risk of recurrent vascular events, given per time period after randomisation, in trials of aspirin versus control in secondary prevention after transient ischaemic attack and ischaemic stroke	2	-8.648508	4.5258822	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	22
362	362	Risk of Ischemic Stroke in Patients with an ATRIA Score of 0 to 5, Stratified on the Basis of Their CHA2DS2-VASc Scores	2	-12.804195	-7.740079	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	10
363	363	Western Aphasia Battery  (WAB)  subtest scores before and after resection for patients with dominant hemispheric tumour who were dysphasic  (aphasia quotient <937)  before resection	2	-16.00422	-22.061998	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	14
364	364	Risk of Ischemic Stroke in AF Female Patients  (CHA2DS2-VASc Score of 2: Female Plus 1 Additional Stroke Risk Factor)	2	-11.378983	-8.033439	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	13
365	365	Western Aphasia Battery  (WAB)  summary scores before and after resection for patients with dominant hemispheric tumour who were dysphasic  (aphasia quotient <937)  before resection	2	-16.007664	-21.920324	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	14
366	366	Severity and duration of upper-respiratory-tract  (URT)  and lower-respiratory-tract  (LRT)  symptoms associated with rhinovirus infection	0	-2.842377	0.44797269	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	12
367	367	Statistical associations  (p<10107)  between Illumina SNPs and circulating concentrations of LDL cholesterol in a genome-wide meta-analysis of three UK study populations consisting of up to 4337 participants	7	-26.286425	-9.836836	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	15
368	368	c statistics  (with 95% CI)  for early stroke discrimination with ABCD2, ABCD2-I, and ABCD3-I scores at each timepoint after transient ischaemic attack	2	-5.7967105	5.075883	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	12
369	369	Association of Lipid Measures or Genetic Risk Scores With CAC 75th Percentile in the Pooled FHS Offspring and Third-Generation Cohorts  (n = 3,110)	2	-1.8467045	-0.3374481	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	11
370	370	Ischemic Stroke Event Rates Stratified by the Sum of Points for ATRIA, CHADS2, and CHA2DS2-VASc Risk Scores	2	-12.712176	-7.7581425	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	11
371	371	Randomised controlled trials included in the systematic review and network meta-analysis	0	4.2149878	-2.1541417	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	9
372	372	Statistical associations  (p<10107)  between Affymetrix SNPs and circulating concentrations of LDL cholesterol in a genome-wide meta-analysis of five study populations consisting of up to 11685 participants	7	-26.345076	-9.630755	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	15
373	373	Pooled analysis of the effect of any aspirin versus control in secondary prevention after TIA and ischaemic stroke on the early risk of any recurrent ischaemic stroke and on disabling or fatal ischaemic stroke stratified by the nature of the presenting event  (TIA and minor stroke vs major stroke)  and by time from presenting event to randomisation  (14 days vs >14 days)	2	-9.190104	5.256001	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	33
374	374	Prevalence of Solo and Combination Antiplatelet Prescription in AF Patients at Intermediate to High Risk of Stroke, Stratified by Prescription of Aspirin Versus OAC in the Overall CHADS2 Score2 and CHA2DS2-VASc Score2 Cohorts and Subcohorts of Patients With and Without Any Coronary Heart Disease Risk Equivalent	2	-14.166582	-7.5814147	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	27
375	375	Adjuvant radiotherapy received  (within 3 months after surgery) , nodes removed, nodal status, and external-beam radiotherapy  (EBRT)  received in node-positive patients by risk group defined according to ASTEC radiotherapy eligibility	6	-11.412279	2.0937006	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	24
376	376	Distribution of WHODAS disability scores by dementia status and site, and the effects of dementia  (main effect of 10/66 dementia, modified by DSM-IV dementia)  on WHODAS score	0	-11.3045635	-2.0802877	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	16
377	377	Drug Prescription Distribution Among Responders by Haplotype Arg389Arg-Ser49Ser  (n = 85)  and Arg389Gly-Ser49Ser  (n = 97)	0	0.45688215	-0.42024395	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	5
378	378	Vascular risk factors and retinal vascular signs in patients with lacunar and other ischaemic stroke	2	-8.0313	1.2724366	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	10
379	379	Availability of data from randomised trials that began before 1990 of adjuvant tamoxifen versus no adjuvant tamoxifen	0	2.8447735	-15.050918	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	10
380	380	Western Aphasia Battery  (WAB)  summary scores before and after resection for patients whose language was classified as normal  (aphasia quotient 938)  before resection	2	-16.004501	-21.283646	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	13
381	381	Imputed SNPs showing genome-wide statistical association  (p<10107)  with circulating concentrations of LDL cholesterol; meta-analysis of four study populations consisting of up to 9988 participants	7	-26.715538	-9.845679	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	16
382	382	Risk of transient ischaemic attack according to use of HRT and identified risk factors in women aged 4564 years	2	-6.545608	2.4663851	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	11
383	383	Prevalence Rates of Major Cardiovascular Risk Factors in Patients With Familial P-CAD and Their Respective Age- and Gender-Matched Control Subjects, According to Parental History of CAD in Patients with Familial P-CAD *	6	-5.723863	-4.897399	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	18
384	384	Independent contributions to the risk of a second ischaemic stroke for prothrombotic risk factors, antithrombotic treatment, and stroke subtypes	2	-8.98136	2.2392988	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	13
385	385	Design of randomised trials of unfractionated heparin compared with placebo or untreated control in acute coronary syndrome without ST elevation	0	5.0413733	-3.0531032	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	13
386	386	Discrimination between benign and malignant thyroid lesions by CD44v6 and galectin-3 immunodetection on fresh cytological material from preoperative fine-needle aspiration	0	-7.9185452	-8.794911	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	14
387	387	Risk of ischaemic stroke subtypes  *   associated with risk factors	2	-8.195292	2.0464401	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	7
388	388	Germline BRCA mutation status according to tumour BRCA mutation status	0	-5.8606873	-10.631134	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	9
389	389	Multivariable Logistic Regression Predicting the Likelihood of CAD According to Quartiles of LBP Levels, Markers of Systemic Inflammation, and Established Cardiovascular Risk Factors	7	3.6802459	2.397811	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	15
390	390	Evaluating the Predictive Ability of the HAS-BLED Score Versus CHADS2 or CHA2DS2-VASc Score for the Detection of MajorBleeding Using C-Statistics, Relative NRI, and IDI Indexes	2	-14.126278	-9.806828	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	14
391	391	Description of haemostatic gene polymorphisms in this review and their associated intermediate phenotypes	0	-0.82885724	-1.248168	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	8
392	392	Risk of intracerebral haemorrhage according to use of HRT and identified risk factors in women aged 4564 years	2	-6.34518	2.326761	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	10
393	393	Prevalence of different risk factors in cryptogenic versus other transient ischaemic attack and ischaemic stroke subtypes	2	-8.106144	3.32161	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	12
394	394	Women with hormone-receptor-positive tumours and who did not report either symptom at trial entry with vasomotor symptoms or joint symptoms at the 3-month follow-up visit according to treatment group	0	-13.834719	11.446442	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	19
395	395	Overview of Used Risk Scores: Risk Factors Used in ATRIA Risk Score	2	-11.513042	-5.7767076	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	8
396	396	Respiratory-chain enzyme activity in circulating lymphocytes of patients 1 and 3 and of 163 controls	6	-0.31842196	-3.302085	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	8
397	397	SLC6A3 mutations identified in patients with dopamine transporter deficiency syndrome	6	-1.2402844	-3.6299672	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	7
398	398	Relative Risk of Incident CAC Associated With Increasing Risk Categories According to FRS and RRS Classification	2	-8.770753	-3.6534352	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	9
399	399	Mean Change in CAC Score  (Agatston Units)  Associated With Increasing Risk Categories According to FRS and RRS Classification	2	-8.522668	-4.096446	[('risk', '9.64'), ('score', '6.73'), ('stroke', '5.61'), ('factor', '3.59'), ('vasc', '3.14'), ('patient', '3.14'), ('ischaem', '2.69'), ('associ', '1.79'), ('relat', '1.57'), ('anaemia', '1.35')]	11
